Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
03/04/2023,Torino,Barriera di Milano,via MONTEROSA 127,44900,50,2,0,2,1,1950,
22/03/2023,Torino,Aurora,corso Brescia 4,69000,65,0,0,3,1,1900,Buono / Abitabile
14/04/2023,Torino,Aurora,via Clemente Damiano Priocca 2,139000,84,2,1,4,1,1930,Buono / Abitabile
22/03/2023,Torino,Aurora,corso Giulio Cesare 30,23000,25,0,0,1,1,1980,Da ristrutturare
04/05/2023,Torino,Rebaudengo,corso Vercelli 185,125000,98,1,1,4,2,1965,Ottimo / Ristrutturato
24/03/2023,Torino,Rebaudengo,piazza Conti di Rebaudengo 3/16,128000,100,3,0,5,1,1950,Ottimo / Ristrutturato
29/03/2023,Torino,Barriera di Milano,via Renato Martorelli,65000,56,0,0,3,1,1965,Buono / Abitabile
23/03/2023,Torino,Rebaudengo,piazza Conti di Rebaudengo 3/26,115000,97,2,1,4,1,1950,Da ristrutturare
29/03/2023,Torino,Barriera di Milano,via Monte Rosa 14,88000,95,1,0,5,1,1930,Buono / Abitabile
05/04/2023,Torino,Aurora,corso Regina Margherita 134,209000,129,3,0,5,1,1980,Ottimo / Ristrutturato
05/04/2023,Torino,Aurora,corso Regina Margherita 134,149000,77,3,0,3,1,1980,
05/04/2023,Torino,Aurora,corso Regina Margherita 134,75000,30,4,0,2,1,1980,
24/03/2023,Torino,Aurora,via Masserano 2,320000,124,1,1,3,2,1939,Ottimo / Ristrutturato
04/04/2023,Torino,Barriera di Milano,via Renato Martorelli,114000,95,2,0,4,2,1900,Ottimo / Ristrutturato
17/04/2023,Torino,Barriera di Milano,via Fossata,39000,53,2,0,2,1,1967,Ottimo / Ristrutturato
20/03/2023,Torino,Aurora,via Borgo Dora 4,169000,76,2,1,3,1,1980,Buono / Abitabile
12/04/2023,Torino,Aurora,via Sassari 12,79000,69,2,0,3,1,1980,
21/04/2023,Torino,Barriera di Milano,via Leinì 81,39900,55,5,0,2,1,1921,Ottimo / Ristrutturato
18/03/2023,Torino,Barriera di Milano,via Giovanni Pierluigi da Palestrina 19,89000,105,2,0,4,1,1960,Buono / Abitabile
18/03/2023,Torino,Barriera di Milano,via Saverio Mercadante 95,119000,80,4,1,3,1,1980,Ottimo / Ristrutturato
18/03/2023,Torino,Rebaudengo,via Gottardo  39,109000,94,7,1,3,1,1970,Buono / Abitabile
20/03/2023,Torino,Rebaudengo,corso Giulio Cesare 187,55000,55,3,1,2,1,1957,Buono / Abitabile
22/03/2023,Torino,Barriera di Milano,via Stradella 12,39000,55,2,0,2,1,1950,Ottimo / Ristrutturato
22/04/2023,Torino,Barriera di Milano,corso Vercelli 101,49000,71,4,0,3,1,1940,Buono / Abitabile
22/04/2023,Torino,Barriera di Milano,corso Vercelli 101,39000,56,4,0,3,1,1940,Buono / Abitabile
22/04/2023,Torino,Barriera di Milano,corso Vercelli 101,44900,70,1,0,3,1,1940,Buono / Abitabile
08/05/2023,Torino,Rebaudengo,corso Vercelli 249,89000,91,4,1,3,1,1964,Buono / Abitabile
12/04/2023,Torino,Barriera di Milano,via Domenico Cimarosa 45,189000,100,1,1,4,1,1980,Ottimo / Ristrutturato
17/03/2023,Torino,Barriera di Milano,via Crescentino 28,59000,78,1,0,4,1,1960,Buono / Abitabile
22/03/2023,Torino,Aurora,corso Brescia 54,100000,75,2,0,3,1,1980,
27/03/2023,Torino,Barriera di Milano,via Sempione 134,48000,48,6,1,2,1,1959,Da ristrutturare
05/05/2023,Torino,Aurora,via Aosta 52,135000,90,6,1,3,1,1980,Ottimo / Ristrutturato
04/04/2023,Torino,Aurora,corso Palermo 32,189000,100,4,1,4,1,1940,Buono / Abitabile
15/03/2023,Torino,Barriera di Milano,via Feletto 45,75000,84,1,0,3,1,1904,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,via Francesco Cigna 119,195000,100,6,1,4,2,2012,Ottimo / Ristrutturato
15/04/2023,Torino,Rebaudengo,via vistrorio 26,89900,85,4,1,3,1,1970,Da ristrutturare
21/04/2023,Torino,Barriera di Milano,via Pierluigi Palestrina 19,54900,45,2,0,2,1,1940,Buono / Abitabile
14/03/2023,Torino,Barriera di Milano,via Brandizzo 27,29000,40,0,1,2,1,1920,Buono / Abitabile
14/03/2023,Torino,Barriera di Milano,corso Vigevano 4,29900,42,1,0,2,1,1930,Buono / Abitabile
14/03/2023,Torino,Aurora,via Bra,29900,43,0,0,2,1,1930,Da ristrutturare
14/03/2023,Torino,Barriera di Milano,via Quittengo,29900,40,0,0,2,1,1930,Da ristrutturare
17/04/2023,Torino,Aurora,via Giaveno 3,59000,75,2,0,3,1,1960,Da ristrutturare
21/03/2023,Torino,Barriera di Milano,corso Palermo 119,115000,83,2,1,3,1,1960,Ottimo / Ristrutturato
12/04/2023,Torino,Barriera di Milano,via Domenico Cimarosa 53,179000,130,7,1,5,2,1980,Buono / Abitabile
11/04/2023,Torino,Barriera di Milano,via Ceresole 17,39000,45,2,0,2,1,1940,Buono / Abitabile
13/03/2023,Torino,Aurora,via lodi 26,56000,48,4,1,2,1,1958,Buono / Abitabile
14/04/2023,Torino,Aurora,via Genè 4,169000,74,0,0,1,1,1960,Ottimo / Ristrutturato
24/03/2023,Torino,Barriera di Milano,via Ruggero Leoncavallo,130000,70,1,1,2,1,2012,Ottimo / Ristrutturato
27/03/2023,Torino,Barriera di Milano,via Soana 4,48000,47,1,0,2,1,1980,Buono / Abitabile
20/04/2023,Torino,Barriera di Milano,via Monte Rosa,105000,100,5,1,4,1,1960,Ottimo / Ristrutturato
22/03/2023,Torino,Barriera di Milano,via Stradella 12,19000,50,3,0,2,1,1950,Buono / Abitabile
11/03/2023,Torino,Regio Parco,via Carlo Goldoni 3,148000,74,0,0,2,1,1930,Buono / Abitabile
18/03/2023,Torino,Rebaudengo,corso Vercelli 248/B,69000,75,8,1,3,1,1970,Buono / Abitabile
05/05/2023,Torino,Aurora,corso Brescia 21,128000,100,1,1,3,1,1980,Da ristrutturare
06/05/2023,Torino,Barriera di Milano,via Bologna 93,80000,75,2,1,3,1,1900,Da ristrutturare
27/03/2023,Torino,Barriera di Milano,via Niccolò Paganini 42,68000,74,2,0,3,1,1980,Buono / Abitabile
10/03/2023,Torino,Barriera di Milano,via Ozegna 8,89000,75,3,0,3,1,1930,Buono / Abitabile
03/04/2023,Torino,Barriera di Milano,via Valprato 45,129000,75,7,1,3,1,2007,Ottimo / Ristrutturato
17/04/2023,Torino,Aurora,corso Principe Oddone 86,87000,100,5,0,4,1,1980,Buono / Abitabile
15/04/2023,Torino,Barriera di Milano,via Fossata,60000,75,0,0,3,1,1970,Buono / Abitabile
14/04/2023,Torino,Barriera di Milano,via Lauro Rossi 75,49000,60,1,1,2,1,1980,Da ristrutturare
09/03/2023,Torino,Aurora,corso Palermo 61,49000,50,5,0,2,1,1980,Buono / Abitabile
03/05/2023,Torino,Barriera di Milano,corso Giulio Cesare 77,64000,48,5,1,2,1,1950,Buono / Abitabile
08/03/2023,Torino,Rebaudengo,via Giovanni Cena 36,170000,100,4,1,4,2,1980,Buono / Abitabile
17/03/2023,Torino,Barriera di Milano,via Brandizzo,55000,60,1,0,2,1,1950,Ottimo / Ristrutturato
08/03/2023,Torino,Barriera di Milano,via Parella 13,139000,100,1,0,4,1,1910,Ottimo / Ristrutturato
31/03/2023,Torino,Aurora,via Cremona,169000,118,4,1,3,1,1900,Nuovo / In costruzione
06/05/2023,Torino,Barriera di Milano,corso Palermo 98,54900,65,5,1,3,1,1960,Buono / Abitabile
06/05/2023,Torino,Barriera di Milano,via Santhià 93,33900,50,5,0,2,1,1980,
29/03/2023,Torino,Barriera di Milano,via Aosta 121,79000,95,0,0,4,1,1970,Buono / Abitabile
16/03/2023,Torino,Barriera di Milano,via Luigi Salvatore Cherubini 7,165000,150,3,1,5,2,1970,Ottimo / Ristrutturato
21/04/2023,Torino,Barriera di Milano,via Valprato 20,64900,70,2,0,3,1,1935,Ottimo / Ristrutturato
04/05/2023,Torino,Aurora,ottimo stato,218000,110,3,1,4,2,2003,Ottimo / Ristrutturato
04/03/2023,Torino,Barriera di Milano,via Santhià 42,115000,92,3,1,3,1,1968,Buono / Abitabile
04/03/2023,Torino,Barriera di Milano,via Lauro Rossi 39,89000,90,3,1,4,1,1950,Buono / Abitabile
06/03/2023,Torino,Barriera di Milano,via Saverio Mercadante 74,134000,80,3,0,3,1,1980,
03/03/2023,Torino,Aurora,via Antonio Cecchi 29,50000,66,5,0,3,2,1950,Da ristrutturare
28/03/2023,Torino,Aurora,via Giaveno 24,63000,60,2,1,2,1,1966,Da ristrutturare
07/03/2023,Torino,Aurora,via Antonio Cecchi 47,60000,75,5,0,3,1,1950,Ottimo / Ristrutturato
09/05/2023,Torino,Barriera di Milano,via Ozegna,125000,98,2,1,4,2,1964,Buono / Abitabile
17/04/2023,Torino,Barriera di Milano,via Sempione 78 Int  7,59000,70,0,0,3,1,1955,Da ristrutturare
23/03/2023,Torino,Barriera di Milano,corso Giulio Cesare 148,59500,65,5,1,3,1,1956,Buono / Abitabile
02/03/2023,Torino,Aurora,corso Giulio Cesare 27,59000,45,2,1,3,1,1980,Buono / Abitabile
04/04/2023,Torino,Aurora,via Cuneo 46,690000,800,1,1,18,1,1990,Buono / Abitabile
02/03/2023,Torino,Barriera di Milano,via Renato Martorelli 23,40000,37,2,0,2,1,1930,Buono / Abitabile
08/03/2023,Torino,Barriera di Milano,corso Vercelli 116,99000,120,1,0,1,1,1900,Buono / Abitabile
21/03/2023,Torino,Barriera di Milano,via Saverio Mercadante 57,60000,53,4,1,2,1,1950,Buono / Abitabile
21/04/2023,Torino,Aurora,via Beinasco 5,29000,86,4,0,1,1,1950,Da ristrutturare
07/03/2023,Torino,Barriera di Milano,via Cherubini,165000,140,3,0,4,2,1980,
09/05/2023,Torino,Aurora,via Beinasco 26,46000,55,4,0,2,1,1950,Da ristrutturare
27/04/2023,Torino,Aurora,via alessandria 39,119000,105,0,0,4,1,1900,Buono / Abitabile
03/05/2023,Torino,Barriera di Milano,via Leinì 47,34900,45,4,1,2,1,1960,Buono / Abitabile
06/03/2023,Torino,Aurora,via Biella 13,125000,95,1,0,4,1,1910,Buono / Abitabile
15/04/2023,Torino,Barriera di Milano,quinto piano,75000,50,5,1,2,1,1965,
27/02/2023,Torino,Barriera di Milano,via Alfredo Casella 69,69000,70,0,0,3,1,1955,Buono / Abitabile
28/03/2023,Torino,Barriera di Milano,via Francesco Cigna 121,189000,90,5,1,3,1,2016,Ottimo / Ristrutturato
13/04/2023,Torino,Aurora,via Francesco Cigna 58,42000,50,0,1,2,1,1950,Ottimo / Ristrutturato
15/04/2023,Torino,Barriera di Milano,via Gottardo,60000,65,5,1,2,1,1975,Buono / Abitabile
09/03/2023,Torino,Barriera di Milano,corso Giulio Cesare 124,50000,67,3,0,3,1,1932,Buono / Abitabile
24/02/2023,Torino,Barriera di Milano,via Monte Rosa 127,47000,50,3,0,2,1,1960,Buono / Abitabile
22/03/2023,Torino,Barriera di Milano,via caresana 11,99900,90,3,0,4,1,1930,Ottimo / Ristrutturato
31/03/2023,Torino,Barriera di Milano,via Salassa 29,135000,150,4,0,5,2,1940,Ottimo / Ristrutturato
07/04/2023,Torino,Aurora,via Chivasso 15,59000,44,0,0,2,1,1950,Ottimo / Ristrutturato
23/02/2023,Torino,Barriera di Milano,via Antonio Vivaldi 5,85000,80,5,1,3,1,1963,Da ristrutturare
23/02/2023,Torino,Barriera di Milano,via Giovanni Pierluigi da Palestrina 39,64000,75,0,1,3,1,1960,Buono / Abitabile
23/02/2023,Torino,Barriera di Milano,via Trino,115000,83,2,1,4,2,2004,Ottimo / Ristrutturato
14/03/2023,Torino,Aurora,via Rivarolo 6,169000,109,3,1,4,1,1980,Buono / Abitabile
24/02/2023,Torino,Barriera di Milano,via aosta,112000,85,1,1,3,1,1972,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,via Franco Alfano 1,63000,52,0,1,2,1,1967,Buono / Abitabile
28/02/2023,Torino,Barriera di Milano,via Saverio Mercadante 57,70000,58,3,1,2,1,1956,Buono / Abitabile
22/02/2023,Torino,Aurora,via Cuneo 53,59000,49,0,1,2,1,1962,Buono / Abitabile
04/04/2023,Torino,Rebaudengo,corso Vercelli 248,66000,55,5,1,2,1,1970,Buono / Abitabile
22/02/2023,Torino,Barriera di Milano,via Monte Rosa 116,72000,60,5,1,2,1,1995,Buono / Abitabile
22/02/2023,Torino,Aurora,via Francesco Cigna 4,120000,60,1,1,3,1,1980,
05/04/2023,Torino,Barriera di Milano,via Cervino 42/b,139000,75,1,1,2,1,2000,Ottimo / Ristrutturato
09/03/2023,Torino,Barriera di Milano,via Sempione 130,55000,48,4,1,2,1,1959,Buono / Abitabile
27/02/2023,Torino,Rebaudengo,via Luigi Boccherini 38,129000,89,1,1,3,1,1968,Buono / Abitabile
07/03/2023,Torino,Barriera di Milano,piazza Augusto Rostagni 3,173000,125,3,1,4,1,1980,Ottimo / Ristrutturato
29/04/2023,Torino,Rebaudengo,via Vittoria Colonna 21,129000,85,2,1,3,1,1970,Buono / Abitabile
01/03/2023,Torino,Rebaudengo,via Rocco Scotellaro 25,129000,114,1,1,4,1,1980,Ottimo / Ristrutturato
11/04/2023,Torino,Aurora,corso Giulio Cesare 24,135000,93,5,1,3,1,1912,Da ristrutturare
24/02/2023,Torino,Barriera di Milano,via Barbania 3,24000,45,0,0,2,1,1920,Buono / Abitabile
09/03/2023,Torino,Barriera di Milano,via Leinì 95,79000,64,0,0,3,1,1950,Ottimo / Ristrutturato
21/04/2023,Torino,Barriera di Milano,V.Vestignè 12,77000,120,I,0,1,1,1940,Buono / Abitabile
04/04/2023,Torino,Rebaudengo,via Nicola Porpora 39/12,86900,77,0,1,3,1,1965,Ottimo / Ristrutturato
28/02/2023,Torino,Barriera di Milano,via Gaspare Spontini 17,87900,70,3,1,3,1,2008,Ottimo / Ristrutturato
20/02/2023,Torino,Barriera di Milano,via Desana 19,29000,55,1,0,2,1,1950,
05/05/2023,Torino,Barriera di Milano,via courmayeur 8,23000,41,5,0,2,1,1930,Da ristrutturare
09/05/2023,Torino,Barriera di Milano,via Monte Valderoa 6,35000,45,1,0,2,1,1945,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,corso vigevano 50,44900,80,2,0,3,1,1940,Ottimo / Ristrutturato
17/02/2023,Torino,Barriera di Milano,via Ozegna 6,69000,73,2,0,3,1,1940,Buono / Abitabile
17/02/2023,Torino,Barriera di Milano,via Errico Petrella 19,159000,190,1,0,5,2,1800,Buono / Abitabile
17/02/2023,Torino,Barriera di Milano,via Leinì 30,37000,48,3,0,2,1,1940,Da ristrutturare
17/02/2023,Torino,Barriera di Milano,via Leinì 30,37000,48,2,0,2,1,1940,Da ristrutturare
09/03/2023,Torino,Barriera di Milano,via Gaspare Spontini 33,73000,75,1,0,3,1,1970,Ottimo / Ristrutturato
31/03/2023,Torino,Aurora,corso Vercelli 19/A,39900,50,1,0,2,1,1900,Buono / Abitabile
04/04/2023,Torino,Aurora,corso Brescia 11,29000,45,3,0,2,1,1900,Buono / Abitabile
17/03/2023,Torino,Aurora,corso Principe Oddone 42,159000,95,1,1,4,2,1930,Buono / Abitabile
16/02/2023,Torino,Aurora,corso Emilia 31,49000,50,4,0,2,1,1940,
05/05/2023,Torino,Barriera di Milano,via Fossata 70/5,69000,60,2,1,2,1,1970,Ottimo / Ristrutturato
15/02/2023,Torino,Barriera di Milano,via Umberto Giordano 8,39000,55,4,0,2,1,1950,Buono / Abitabile
15/02/2023,Torino,Barriera di Milano,via Malone 44,162000,95,3,1,4,1,1980,Ottimo / Ristrutturato
22/03/2023,Torino,Aurora,via Piossasco 11/7,99000,112,5,1,3,1,1962,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,via Cervino 1/BIS,330000,290,0,0,5,1,1930,Da ristrutturare
15/03/2023,Torino,Barriera di Milano,corso Palermo 119,115000,83,2,1,3,1,1960,Ottimo / Ristrutturato
05/05/2023,Torino,Aurora,via Lodi 16,129000,80,5,1,3,1,1970,Buono / Abitabile
23/03/2023,Torino,Barriera di Milano,corso Giulio Cesare 122,89900,90,3,1,4,1,1950,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,via ceresole  7,37000,55,0,0,2,1,1940,Ottimo / Ristrutturato
21/03/2023,Torino,Rebaudengo,via Rocco Scotellaro 47,149000,130,6,1,5,1,1970,Ottimo / Ristrutturato
08/05/2023,Torino,Rebaudengo,via Tronzano 28,88000,90,1,0,3,1,1963,Buono / Abitabile
20/02/2023,Torino,Rebaudengo,corso Vercelli 160,99000,85,5,1,3,1,1950,Buono / Abitabile
02/03/2023,Torino,Barriera di Milano,via Luigi Salvatore Cherubini 62,45000,50,2,1,2,1,1955,Buono / Abitabile
08/05/2023,Torino,Rebaudengo,via Arturo Toscanini,69000,65,6,1,2,1,1970,Ottimo / Ristrutturato
14/02/2023,Torino,Aurora,largo Francesco Cigna 73,110000,85,5,1,4,1,1934,Buono / Abitabile
01/03/2023,Torino,Aurora,via Goffredo Mameli 10,92000,38,3,1,2,1,1900,Ottimo / Ristrutturato
11/03/2023,Torino,Aurora,corso 11 Febbraio 6,155000,110,2,1,5,1,1930,Buono / Abitabile
20/03/2023,Torino,Barriera di Milano,via Brandizzo 27,137000,100,1,1,5,1,1980,Ottimo / Ristrutturato
21/04/2023,Torino,Barriera di Milano,corso Giulio Cesare 133,74900,75,0,0,3,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Barriera di Milano,via Fossata 5,24900,54,2,0,2,1,1930,Da ristrutturare
21/02/2023,Torino,Aurora,via Schio 9,115000,85,2,1,3,1,1970,Da ristrutturare
13/04/2023,Torino,Aurora,corso Vercelli 19/A,68900,94,1,0,3,1,1900,Buono / Abitabile
14/03/2023,Torino,Aurora,corso Regio Parco 24,109000,46,4,1,2,1,1900,Buono / Abitabile
02/05/2023,Torino,Rebaudengo,via Umberto Balestreri 18,50000,52,2,0,2,1,1960,Ottimo / Ristrutturato
02/05/2023,Torino,Rebaudengo,via Umberto Balestreri 18,67500,78,2,0,3,1,1960,Ottimo / Ristrutturato
13/02/2023,Torino,Aurora,via San Giuseppe Benedetto Cottolengo 8,120000,75,2,0,2,1,1900,Buono / Abitabile
17/02/2023,Torino,Barriera di Milano,via Fossata 11,79000,86,4,0,4,1,1950,Buono / Abitabile
14/04/2023,Torino,Aurora,corso Regina Margherita 144,71000,35,2,1,2,1,1950,Ottimo / Ristrutturato
10/02/2023,Torino,Barriera di Milano,via Saverio Mercadante 15,78000,78,2,1,3,1,1950,Buono / Abitabile
06/04/2023,Torino,Aurora,via CECCHI 65,105000,62,5,1,2,1,2012,Ottimo / Ristrutturato
09/05/2023,Torino,Aurora,via Genè,279000,106,4,1,4,1,1958,Ottimo / Ristrutturato
07/03/2023,Torino,Barriera di Milano,via Cherubini 16,79000,70,2,0,3,1,1980,Buono / Abitabile
21/02/2023,Torino,Rebaudengo,via Bollengo,79000,65,3,1,2,1,1968,Buono / Abitabile
06/05/2023,Torino,Barriera di Milano,via Aosta 141,220000,115,1,0,3,2,1980,Da ristrutturare
08/02/2023,Torino,Aurora,corso Regina Margherita 108,990000,250,2,1,5,2,1950,Da ristrutturare
02/05/2023,Torino,Barriera di Milano,via Crescentino 22,169000,149,3,1,5,2,1978,Buono / Abitabile
28/02/2023,Torino,Aurora,via Bologna 9,168000,80,2,1,4,2,1965,Buono / Abitabile
08/02/2023,Torino,Barriera di Milano,via Alfredo Casella 48,38000,40,2,0,2,1,1950,Ottimo / Ristrutturato
05/05/2023,Torino,Aurora,corso Palermo 37,55000,35,1,1,1,1,1960,Buono / Abitabile
06/02/2023,Torino,Barriera di Milano,via Rondissone,49000,60,0,1,2,1,1960,Buono / Abitabile
05/05/2023,Torino,Barriera di Milano,via Aosta 64,174000,116,7,1,4,1,1960,Buono / Abitabile
28/04/2023,Torino,Barriera di Milano,via Monte Rosa 129,125000,132,0,0,4,1,1950,Ottimo / Ristrutturato
07/03/2023,Torino,Barriera di Milano,via Francesco Cigna 119,185000,85,1,1,3,1,2017,Nuovo / In costruzione
09/02/2023,Torino,Rebaudengo,via Giovanni Poggio 13,140000,95,2,1,3,1,1970,Ottimo / Ristrutturato
15/03/2023,Torino,Rebaudengo,via Gottardo 37,60000,60,5,1,2,1,1975,Da ristrutturare
06/04/2023,Torino,Barriera di Milano,via Ozegna 22,55000,50,3,0,2,1,1950,Buono / Abitabile
27/04/2023,Torino,Rebaudengo,piazza Conti di Rebaudengo 2,70000,57,2,1,2,1,1970,Ottimo / Ristrutturato
06/02/2023,Torino,Rebaudengo,via Luigi Boccherini 38,96220,85,4,1,3,1,1960,Buono / Abitabile
05/05/2023,Torino,Rebaudengo,piazza Conti di Rebaudengo 10,63000,58,8,1,2,1,1968,Buono / Abitabile
28/02/2023,Torino,Barriera di Milano,largo SEMPIONE 178,65900,60,3,1,2,1,1970,Nuovo / In costruzione
03/02/2023,Torino,Barriera di Milano,via Leinì,87000,106,5,1,4,1,1960,Buono / Abitabile
06/05/2023,Torino,Aurora,via Pinerolo 18,38000,62,2,1,2,1,1940,Buono / Abitabile
09/03/2023,Torino,Barriera di Milano,via Giovanni Paisiello 10/37,65000,57,3,0,2,1,1950,Buono / Abitabile
14/02/2023,Torino,Aurora,via Bra 8,63900,87,2,0,3,1,1900,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,corso Vercelli 105,110000,110,3,1,4,1,1964,Da ristrutturare
03/05/2023,Torino,Barriera di Milano,corso Vercelli 88,24900,48,2,0,2,1,1940,Buono / Abitabile
05/05/2023,Torino,Barriera di Milano,via Alessandro Scarlatti 31,59000,60,0,1,2,1,1970,Buono / Abitabile
26/04/2023,Torino,Barriera di Milano,via Ceresole 17,40000,40,2,0,1,1,1960,Ottimo / Ristrutturato
01/02/2023,Torino,Barriera di Milano,via Belmonte 15,94000,45,5,1,3,1,2000,Ottimo / Ristrutturato
03/05/2023,Torino,Aurora,Strada del Fortino 38,259000,100,6,1,4,2,2000,Nuovo / In costruzione
08/05/2023,Torino,Aurora,via Cuneo 3 Bis,64000,46,0,1,2,1,1935,Ottimo / Ristrutturato
06/05/2023,Torino,Quadrilatero Romano,corso Regina Margherita 121,165000,70,3,0,4,1,1900,Buono / Abitabile
28/02/2023,Torino,Barriera di Milano,corso Vercelli 65,295000,153,4,1,5,2,1968,Ottimo / Ristrutturato
31/01/2023,Torino,Rebaudengo,via Giovanni Poggio 13,75000,54,2,1,2,1,1970,Ottimo / Ristrutturato
29/03/2023,Torino,Barriera di Milano,via Montanaro 61,45000,70,4,0,3,1,1930,
31/01/2023,Torino,Rebaudengo,via Nicola Porpora 39,59000,56,2,1,2,1,1965,Buono / Abitabile
31/01/2023,Torino,Barriera di Milano,via Rivarossa 5,169000,157,2,0,5,1,1960,Buono / Abitabile
31/01/2023,Torino,Barriera di Milano,via calvi 20,169900,130,2,0,3,1,1930,Nuovo / In costruzione
06/03/2023,Torino,Aurora,corso Novara 46,49000,80,6,1,3,1,1950,Buono / Abitabile
01/05/2023,Torino,Barriera di Milano,via Lauro Rossi 25,59000,41,0,0,2,1,1980,Ottimo / Ristrutturato
07/05/2023,Torino,Rebaudengo,via Campobasso 30,65000,63,2,0,2,1,1965,Ottimo / Ristrutturato
08/04/2023,Torino,Rebaudengo,via Tronzano 8,59900,69,2,0,3,1,1958,Buono / Abitabile
21/03/2023,Torino,Quadrilatero Romano,corso Regina Margherita 123,170000,137,2,0,5,2,1900,Ottimo / Ristrutturato
20/04/2023,Torino,Barriera di Milano,largo SEMPIONE 174,139900,115,6,1,3,2,1980,Buono / Abitabile
20/04/2023,Torino,Barriera di Milano,via Monte Rosa 77,69000,65,3,1,3,1,1950,Buono / Abitabile
13/04/2023,Torino,Barriera di Milano,via Francesco Cigna 119,205000,98,4,1,4,2,2012,Nuovo / In costruzione
16/02/2023,Torino,Barriera di Milano,via Cervino 42,258000,140,1,1,4,2,2007,Ottimo / Ristrutturato
22/03/2023,Torino,Aurora,via Vittorio Bersezio 7,339000,488,5,0,5,1,1973,Da ristrutturare
07/03/2023,Torino,Barriera di Milano,via Monte Nero 2,38000,45,0,0,2,1,1950,Buono / Abitabile
26/02/2023,Torino,Barriera di Milano,via Gaspare Spontini 29,110000,105,0,1,4,2,1970,Buono / Abitabile
23/03/2023,Torino,Rebaudengo,via Giovanni Cena 2,99000,77,2,1,3,1,1967,Ottimo / Ristrutturato
26/01/2023,Torino,Barriera di Milano,via Monte Valderoa 1,47000,57,3,0,2,1,1963,Buono / Abitabile
25/01/2023,Torino,Barriera di Milano,via Crescentino 10,298000,420,1,0,5,3,1920,Buono / Abitabile
02/05/2023,Torino,Barriera di Milano,piazza Cimarosa 45,179000,130,2,1,4,1,1977,Buono / Abitabile
13/04/2023,Torino,Quadrilatero Romano,via Delle Orfane 29,35000,15,4,0,1,1,1930,Ottimo / Ristrutturato
17/04/2023,Torino,Barriera di Milano,via MERCADANTE 15,89000,90,1,1,3,1,1965,Ottimo / Ristrutturato
12/04/2023,Torino,Barriera di Milano,via Alessandro Scarlatti 48,89000,90,1,1,3,1,1965,Ottimo / Ristrutturato
20/03/2023,Torino,Barriera di Milano,via Domenico Cimarosa,179000,135,0,0,4,2,1970,Da ristrutturare
20/02/2023,Torino,Aurora,via Alessandria 8,149000,90,4,0,4,1,1900,Buono / Abitabile
21/01/2023,Torino,Barriera di Milano,via sesia 7,79900,69,1,0,3,1,1960,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,via ELVO 12,25000,65,3,0,2,1,1980,
18/04/2023,Torino,Barriera di Milano,piazza respighi 13,59900,50,2,1,2,1,1960,Ottimo / Ristrutturato
