Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
29/04/2023,Torino,Crocetta,corso Luigi Einaudi,398000,170,4,Si,5,2,1960,Buono / Abitabile
20/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Celeste Negarville 23,55000,40,3,Si,1,1,1990,Buono / Abitabile
26/04/2023,Torino,Barriera di Milano,corso Giulio Cesare 148,89000,75,6,Si,3,1,1930,Buono / Abitabile
26/04/2023,Torino,Santa Rita,corso Siracusa,136000,73,1,Si,2,1,,Ottimo / Ristrutturato
21/04/2023,Torino,Santa Rita,corso QUATTRO NOVEMBRE,214000,100,2,No,5,2,,Ottimo / Ristrutturato
20/04/2023,Torino,Vanchiglia,via Artisti 10,130000,45,0,No,2,1,1940,Ottimo / Ristrutturato
21/04/2023,Torino,Aurora,via Parma 11,97000,60,3,Si,2,1,1950,Buono / Abitabile
08/05/2023,Torino,Lucento,via Val della Torre 118,65000,58,3,Si,2,1,,Buono / Abitabile
05/05/2023,Torino,Santa Rita,via Tripoli,225000,130,4,Si,4,1,1960,Da ristrutturare
24/04/2023,Torino,Crocetta,via Gaetano Filangieri 16,248000,90,0,No,2,1,,
08/05/2023,Torino,Vanchiglietta,corso Belgio 68,145000,82,2,No,3,1,,Buono / Abitabile
20/04/2023,Torino,Quadrilatero Romano,via CERNAIA,278000,83,2,Si,3,2,,
20/04/2023,Torino,Santa Rita,via Baltimora 27,125000,80,2,Si,3,1,1960,Buono / Abitabile
20/04/2023,Torino,Santa Rita,via Gradisca 88,99000,75,0,No,2,1,1900,Buono / Abitabile
19/04/2023,Torino,Santa Rita,via GORIZIA,298000,140,4,Si,5,2,1960,Buono / Abitabile
27/04/2023,Torino,Cenisia,via Villar Focchiardo 27,1300000,500,3,No,5,3,1960,Ottimo / Ristrutturato
26/04/2023,Torino,Mirafiori Nord,via Publio Elvio Pertinace 19,50000,50,5,Si,2,1,1960,Da ristrutturare
02/05/2023,Torino,Mirafiori Nord,corso Orbassano 269,239000,95,2,Si,4,1,1960,Ottimo / Ristrutturato
19/04/2023,Torino,Borgo Vittoria,via Bibiana,97000,80,1,Si,3,1,1957,Buono / Abitabile
06/05/2023,Torino,Mirafiori Nord,via Sette Comuni 31,83000,52,3,Si,2,1,1940,Ottimo / Ristrutturato
20/04/2023,Torino,Crocetta,corso Carlo e Nello Rosselli 86,299000,90,7,Si,4,2,1956,Ottimo / Ristrutturato
19/04/2023,Torino,Crocetta,via torricelli 35,259000,75,2,Si,3,1,1920,Ottimo / Ristrutturato
20/04/2023,Torino,Barriera di Milano,via Girolamo Frescobaldi 6,62900,40,1,Si,2,1,2008,
08/05/2023,Torino,Don Bosco,corso Regina Margherita 216,175000,85,5,Si,3,1,1900,Ottimo / Ristrutturato
22/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 144,124000,91,2,Si,4,1,1960,Buono / Abitabile
05/05/2023,Torino,Crocetta,corso Carlo e Nello Rosselli 82,147000,64,3,Si,2,1,1910,Buono / Abitabile
19/04/2023,Torino,Pozzo Strada,via Monginevro 194,148000,87,2,Si,3,1,,Ottimo / Ristrutturato
04/05/2023,Torino,Borgo Vittoria,via Cristoforo Beggiamo 13,118000,90,1,Si,3,1,1950,Buono / Abitabile
20/04/2023,Torino,Barriera di Milano,corso Vercelli 144,69900,70,1,No,3,1,1940,Buono / Abitabile
08/05/2023,Torino,Lingotto,corso Unione Sovietica 239,149000,100,1,No,3,1,1926,Buono / Abitabile
21/04/2023,Torino,Barriera di Milano,via Valprato 52,199000,93,1,Si,3,2,2006,Ottimo / Ristrutturato
20/04/2023,Torino,Regio Parco,via Alessandro Cruto 21,45000,50,3,No,2,1,1950,Buono / Abitabile
21/04/2023,Torino,Rebaudengo,via Nicola Porpora 29/18,43000,45,0,Si,2,1,1960,Da ristrutturare
30/04/2023,Torino,Pozzo Strada,via Francesco De Sanctis,69000,55,3,No,2,1,1970,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Baretti,via Silvio Pellico 1,235000,110,3,Si,4,1,1960,Buono / Abitabile
19/04/2023,Torino,Cavoretto,via Oristano 12,349000,160,2,No,5,3,1980,Da ristrutturare
19/04/2023,Torino,Cavoretto,via Oristano 12,349000,160,2,No,5,3,1980,Da ristrutturare
19/04/2023,Torino,Santa Rita,corso Unione Sovietica 256,345000,125,6,Si,4,2,1970,Da ristrutturare
19/04/2023,Torino,Crocetta,via marco polo 18,219000,78,3,Si,3,1,1960,Buono / Abitabile
29/04/2023,Torino,San Secondo,via Nizza 26,98000,34,6,Si,1,1,1972,Ottimo / Ristrutturato
29/04/2023,Torino,San Secondo,via Nizza 26,134000,45,6,Si,2,1,1972,Ottimo / Ristrutturato
29/04/2023,Torino,San Secondo,via Nizza 26,124000,38,6,Si,2,1,1972,Ottimo / Ristrutturato
29/04/2023,Torino,San Secondo,via Nizza 26,89000,32,6,Si,1,1,1972,Ottimo / Ristrutturato
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Italo Pizzi 11/21,106000,68,1,Si,2,1,1985,Buono / Abitabile
19/04/2023,Torino,Vanchiglia,via Michele Buniva 10,238000,100,1,Si,4,1,,Ottimo / Ristrutturato
06/05/2023,Torino,Pozzo Strada,via Vandalino 9,159000,85,1,Si,3,1,1970,Ottimo / Ristrutturato
03/05/2023,Torino,Borgo Vittoria,via Giovanni Randaccio 8,159000,90,5,Si,3,1,1965,Nuovo / In costruzione
21/04/2023,Torino,Parella,via Domodossola 9,59000,39,5,Si,2,1,,Buono / Abitabile
19/04/2023,Torino,Centro Europa,via Giovan Battista e Felice Biscarra 2,105000,55,5,Si,2,1,1958,Ottimo / Ristrutturato
20/04/2023,Torino,Pozzo Strada,via Oulx 30,198000,75,8,Si,3,1,,
20/04/2023,Torino,Santa Rita,via Buenos Aires,48000,46,4,No,2,1,1960,Da ristrutturare
08/05/2023,Torino,Lingotto,piazza Tancredi Galimberti 10,189000,80,1,Si,3,1,1960,Ottimo / Ristrutturato
19/04/2023,Torino,Falchera,via degli Abeti 2,95000,115,1,Si,5,1,1972,Buono / Abitabile
19/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Giovanni Roveda 24,98000,150,2,Si,5,2,1960,Buono / Abitabile
20/04/2023,Torino,Don Bosco,via Livorno 3,75000,65,4,Si,3,1,1931,Buono / Abitabile
03/05/2023,Torino,Crocetta,via Giovanni Battista Bricherasio 18,595000,160,2,Si,5,3,1968,Ottimo / Ristrutturato
19/04/2023,Torino,Pozzo Strada,via Challant 35,79000,58,2,Si,2,1,1967,Buono / Abitabile
20/04/2023,Torino,San Donato,via Luigi Cibrario,132000,70,1,Si,3,1,1900,Buono / Abitabile
02/05/2023,Torino,Crocetta,corso Re Umberto 97,385000,160,6,Si,5,2,1950,Da ristrutturare
04/05/2023,Torino,Pozzo Strada,via Vincenzo Lancia,78000,62,3,No,3,1,1930,Buono / Abitabile
19/04/2023,Torino,Pozzo Strada,via CHAMBERY 93 int 103,68000,55,2,No,2,1,1960,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Dante,via Vincenzo Monti 14,210000,85,3,No,3,1,1913,Buono / Abitabile
19/04/2023,Torino,Centro Europa,via Domenico Guidobono,205000,125,4,Si,5,2,,Buono / Abitabile
26/04/2023,Torino,Aurora,corso Regina Margherita 102,290000,148,1,Si,5,1,1915,Da ristrutturare
28/04/2023,Torino,Falchera,via Cavagnolo 23,219000,150,0,No,5,2,1945,Buono / Abitabile
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,300000,85,4,Si,3,2,2024,Nuovo / In costruzione
19/04/2023,Torino,Le Vallette,via Andrea Sansovino 125,155000,110,2,Si,4,1,1970,Buono / Abitabile
03/05/2023,Torino,Vanchiglia,corso Regina Margherita 61,190000,65,6,Si,2,1,,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,380000,120,1,Si,4,2,2024,Nuovo / In costruzione
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,260000,82,1,Si,3,1,2024,Nuovo / In costruzione
08/05/2023,Torino,Vanchiglia,via Cesare Balbo 6,128000,41,4,Si,2,1,1900,Buono / Abitabile
02/05/2023,Torino,Le Vallette,via Andrea Sansovino 143,208000,160,9,Si,5,2,1970,Buono / Abitabile
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,360000,112,0,Si,4,2,2024,Nuovo / In costruzione
19/04/2023,Torino,Mirafiori Nord,via Carlo Alfonso Nallino,290000,110,1,No,4,1,1960,Buono / Abitabile
08/05/2023,Torino,Santa Rita,via Baltimora 181,179000,95,7,Si,3,1,,
19/04/2023,Torino,Santa Rita,via GRADISCA,83000,53,3,No,3,1,,Buono / Abitabile
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,170000,52,1,Si,2,1,2024,Nuovo / In costruzione
19/04/2023,Torino,Crocetta,corso Alcide De Gasperi 26,415000,135,4,Si,4,2,1990,Buono / Abitabile
08/05/2023,Torino,Vanchiglietta,via Rimini 6,85000,48,1,No,2,1,,Da ristrutturare
18/04/2023,Torino,Santa Rita,corso Sebastopoli,198000,85,3,Si,3,1,1960,Nuovo / In costruzione
19/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Unione Sovietica 493/24,140000,90,3,No,3,1,1972,Buono / Abitabile
08/05/2023,Torino,Santa Rita,corso Sebastopoli 160,119000,81,0,Si,3,1,1234,Buono / Abitabile
18/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso TRAIANO,149000,92,4,Si,3,1,1960,Da ristrutturare
19/04/2023,Torino,Vanchiglia,corso San Maurizio 51,149000,45,2,No,2,1,1900,Nuovo / In costruzione
03/05/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 14,139000,70,0,Si,3,1,1900,Buono / Abitabile
19/04/2023,Torino,San Donato,via Santa Chiara 60,225000,85,1,No,3,1,1800,Buono / Abitabile
08/05/2023,Torino,Parco Dora,corso Ottone Rosai 38,149000,75,5,Si,3,1,2007,Ottimo / Ristrutturato
27/04/2023,Torino,Aurora,corso Novara 10,115000,92,3,No,4,2,1940,Buono / Abitabile
18/04/2023,Torino,Pozzo Strada,via Luigi Bergera 10,240000,130,1,Si,5,2,1974,Buono / Abitabile
03/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi 6,219000,100,0,Si,4,1,1960,Buono / Abitabile
08/05/2023,Torino,Santa Rita,via Montezemolo 8,79000,55,0,No,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Vanchiglietta,via Andorno 30/A,49000,50,0,No,2,1,1920,Buono / Abitabile
02/05/2023,Torino,Santa Rita,via Buenos Aires 112,169000,100,4,Si,3,1,1970,Da ristrutturare
18/04/2023,Torino,Borgo Vittoria,via Stradella,59250,73,5,No,3,5,1950,Buono / Abitabile
06/05/2023,Torino,Mirafiori Sud - Strada del Drosso,via Buriasco 1/E,69000,60,7,Si,2,1,1967,Buono / Abitabile
18/04/2023,Torino,Regio Parco,via Giambattista Pergolesi 19,180000,165,9,Si,5,2,1965,Da ristrutturare
04/05/2023,Torino,San Paolo,via Tolmino 25,94000,55,2,Si,2,1,1969,Buono / Abitabile
18/04/2023,Torino,Madonna di Campagna,via Caltanissetta 7,59000,48,0,Si,2,1,1960,Buono / Abitabile
28/04/2023,Torino,Barriera di Milano,via Monte Rosa 81,45000,45,6,Si,2,1,1960,Da ristrutturare
08/05/2023,Torino,Santa Rita,via Fratelli Carando 25,86000,60,0,Si,2,1,1960,Buono / Abitabile
18/04/2023,Torino,Aurora,via Cardinale Gaetano Alimonda 5,139000,90,1,Si,4,1,1940,Buono / Abitabile
20/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Giovanni Verga 6,112000,102,1,Si,4,1,1970,Ottimo / Ristrutturato
18/04/2023,Torino,Madonna di Campagna,via Saorgio 174,80000,68,2,Si,2,1,1965,Buono / Abitabile
27/04/2023,Torino,San Salvario - Dante,piazza Edmondo De Amicis 76,218000,110,3,Si,4,1,1880,Buono / Abitabile
18/04/2023,Torino,Santa Rita,via Montezemolo 35,137000,75,5,Si,3,1,1965,Buono / Abitabile
18/04/2023,Torino,Lingotto,via Arnaldo Da Brescia 12,139000,75,5,Si,3,1,1955,Buono / Abitabile
08/05/2023,Torino,Borgo Vittoria,via casteldelfino 10,119000,80,6,Si,3,1,1960,Ottimo / Ristrutturato
19/04/2023,Torino,Falchera,via degli Ulivi 114,110000,115,8,Si,5,2,1972,Ottimo / Ristrutturato
18/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Piacenza 6,228000,111,1,Si,4,1,1970,Buono / Abitabile
18/04/2023,Torino,Cenisia,via San Paolo 3,177000,93,1,No,3,1,1930,Ottimo / Ristrutturato
18/04/2023,Torino,Parella,via Piedicavallo 37,90000,70,3,No,3,1,1900,Ottimo / Ristrutturato
27/04/2023,Torino,Vanchiglietta,via Mongrando 2,89000,55,0,No,2,1,,Ottimo / Ristrutturato
18/04/2023,Torino,Barriera di Milano,via Giovanni Pierluigi da Palestrina 46,34000,41,3,No,2,1,1940,Da ristrutturare
21/04/2023,Torino,Barriera di Milano,via Giovanni Pierluigi da Palestrina 46,65000,85,3,No,4,2,,Da ristrutturare
24/04/2023,Torino,Cittadella,via Francesco Guicciardini 3,550000,230,4,Si,5,2,1860,Ottimo / Ristrutturato
05/05/2023,Torino,Quadrilatero Romano,via Santa Chiara 34,239000,78,4,Si,2,2,1734,Ottimo / Ristrutturato
19/04/2023,Torino,Rebaudengo,via campobasso 10,95000,80,0,Si,3,1,1970,Buono / Abitabile
26/04/2023,Torino,Centro Europa,via Bellono 6,135000,85,0,Si,4,1,1966,Buono / Abitabile
08/05/2023,Torino,San Donato,piazza Amedeo Peyron,560000,205,2,Si,5,3,1905,Buono / Abitabile
19/04/2023,Torino,Borgo Vittoria,via Chiesa della Salute 3,109000,60,4,Si,3,1,1930,Ottimo / Ristrutturato
18/04/2023,Torino,Lingotto,via Albenga 11,40000,30,2,Si,1,1,1960,Buono / Abitabile
21/04/2023,Torino,Barriera di Lanzo,via Giuseppe Sirtori 14,75000,53,0,Si,2,1,1950,Ottimo / Ristrutturato
18/04/2023,Torino,Gran Madre - Crimea,corso Quintino Sella 52,439000,109,1,Si,4,2,1910,Ottimo / Ristrutturato
27/04/2023,Torino,Vanchiglietta,via Cigliano 5,138000,65,0,No,3,1,,Ottimo / Ristrutturato
18/04/2023,Torino,Borgo Vittoria,via Giacomo Grosso 16,94000,80,2,Si,3,1,,Da ristrutturare
18/04/2023,Torino,Madonna di Campagna,via Foligno 70,69000,55,3,Si,2,1,1960,Da ristrutturare
21/04/2023,Torino,Crocetta,corso Carlo E Nello Rosselli 15,118000,83,0,Si,3,1,1950,Buono / Abitabile
18/04/2023,Torino,Mirafiori Nord,via Felizzano 8,198000,76,6,Si,3,2,2009,Ottimo / Ristrutturato
18/04/2023,Torino,San Paolo,via Paolo Braccini 52,89000,60,0,Si,3,1,1950,Da ristrutturare
18/04/2023,Torino,Barriera di Milano,via Giovanni Pierluigi da Palestrina 46,99000,85,0,No,4,1,1940,Ottimo / Ristrutturato
18/04/2023,Torino,Lucento,via Pianezza 8,57000,83,3,No,3,1,1940,
18/04/2023,Torino,San Donato,via Santa Chiara 60,225000,75,1,Si,3,1,1930,Buono / Abitabile
18/04/2023,Torino,Barca,via Martino Anglesio 30/C,138000,110,3,Si,4,2,,Ottimo / Ristrutturato
18/04/2023,Torino,Pozzo Strada,via San Giorgio Canavese,135000,80,6,Si,3,1,1967,Buono / Abitabile
18/04/2023,Torino,Santa Rita,via Montezemolo 39,184000,85,5,Si,3,1,1960,Buono / Abitabile
18/04/2023,Torino,Vanchiglietta,via Oropa 123,98000,48,4,Si,2,1,1960,Buono / Abitabile
18/04/2023,Torino,Vanchiglietta,corso Chieti 23,118000,67,0,Si,2,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Cenisia,via Roccaforte 1,127000,67,1,Si,2,1,1960,Ottimo / Ristrutturato
18/04/2023,Torino,Rebaudengo,corso Vercelli 278,115000,87,2,Si,3,1,1992,Buono / Abitabile
19/04/2023,Torino,Cavoretto,corso Moncalieri 334,145000,68,3,Si,2,1,1900,Buono / Abitabile
18/04/2023,Torino,San Salvario - Dante,corso Raffaello,205000,80,7,Si,3,1,1970,Buono / Abitabile
08/05/2023,Torino,Parella,via Nicola Fabrizi 95,139000,80,1,Si,3,1,1970,Buono / Abitabile
18/04/2023,Torino,Barriera di Lanzo,via Traversella,62000,60,0,Si,2,1,1970,Ottimo / Ristrutturato
07/05/2023,Torino,Madonna di Campagna,via Foligno,85000,75,2,No,5,1,,Buono / Abitabile
08/05/2023,Torino,Mirafiori Nord,via Don Bartolomeo Grazioli 11,139000,85,2,Si,3,1,,
18/04/2023,Torino,Parella,via Michele Lessona 101,119000,75,5,Si,3,2,1960,Buono / Abitabile
18/04/2023,Torino,Parella,via Giacomo Medici 110,98000,55,3,No,2,1,1940,Ottimo / Ristrutturato
03/05/2023,Torino,Crocetta,via Vincenzo Gioberti 24,119000,50,2,No,2,1,1890,Buono / Abitabile
03/05/2023,Torino,Santa Rita,corso Cosenza 72,179000,90,7,Si,3,1,1967,Buono / Abitabile
18/04/2023,Torino,Superga,corso Chieri,109000,120,0,No,4,2,1930,Buono / Abitabile
06/05/2023,Torino,Santa Rita,corso Orbassano 214,459000,134,8,Si,5,3,1967,Ottimo / Ristrutturato
19/04/2023,Torino,Nizza Millefonti,via Caramagna 28,135000,58,0,Si,2,1,2012,Ottimo / Ristrutturato
03/05/2023,Torino,Centro Europa,via edoardo rubino 52,105000,58,0,Si,2,1,1959,Buono / Abitabile
17/04/2023,Torino,San Paolo,corso Trapani 131,124000,78,3,No,3,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Crocetta,corso Luigi Einaudi 38,495000,136,7,Si,4,2,1960,Ottimo / Ristrutturato
18/04/2023,Torino,Cenisia,via Vinadio 6,320000,140,2,Si,5,2,1900,Ottimo / Ristrutturato
19/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 11,195000,100,4,Si,4,1,1970,Ottimo / Ristrutturato
17/04/2023,Torino,Santa Rita,via Guido Reni,185000,100,5,Si,4,1,,Da ristrutturare
17/04/2023,Torino,Barriera di Milano,via Giovanni Paisiello 49,48000,60,2,Si,2,1,1950,Buono / Abitabile
08/05/2023,Torino,Vanchiglietta,corso Belgio 105,248000,80,7,Si,3,1,1954,Ottimo / Ristrutturato
05/05/2023,Torino,Centro Europa,via Paolo Gaidano 103/22,99000,40,0,Si,2,1,2000,Ottimo / Ristrutturato
26/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Michele Amari,93000,82,0,No,3,1,1956,Buono / Abitabile
17/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Plava 95,79000,122,1,Si,5,2,1970,Da ristrutturare
06/05/2023,Torino,Lingotto,corso Corsica,155000,90,1,Si,3,1,1960,Ottimo / Ristrutturato
05/05/2023,Torino,Mirafiori Sud - Strada del Drosso,via Giovanni Roveda 24/B,99000,90,4,Si,4,1,1967,Ottimo / Ristrutturato
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Rodolfo Morandi 34,185000,130,7,Si,4,2,1970,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,corso Vercelli 121,65000,65,2,No,3,1,1950,Buono / Abitabile
08/05/2023,Torino,Sassi,corso Casale 437,114000,60,0,No,2,1,1955,Buono / Abitabile
18/04/2023,Torino,Crocetta,corso Galileo Ferraris 136,375000,145,7,Si,5,1,1950,Buono / Abitabile
06/05/2023,Torino,Campidoglio,via Carisio 7,128000,70,2,Si,3,1,1950,Da ristrutturare
26/04/2023,Torino,Crocetta,corso Duca degli Abruzzi 80,295000,122,2,Si,5,2,1915,Da ristrutturare
02/05/2023,Torino,Mirafiori Nord,via Sette Comuni 34,295000,223,4,No,5,2,1970,Ottimo / Ristrutturato
08/05/2023,Torino,Mirafiori Sud - Strada del Drosso,via Gioacchino Quarello 18,165000,145,7,Si,4,2,1970,Ottimo / Ristrutturato
18/04/2023,Torino,Nizza Millefonti,corso Spezia 30,160000,90,6,Si,3,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Sassi,corso Casale 437,35000,35,0,No,1,1,1955,Buono / Abitabile
26/04/2023,Torino,Giardini Reali,via Giuseppe Verdi 12,485000,142,2,Si,5,2,,Ottimo / Ristrutturato
17/04/2023,Torino,Barriera di Milano,via Leinì 19,290000,280,0,No,5,3,1940,Buono / Abitabile
17/04/2023,Torino,San Salvario - Dante,via Ormea 105,49000,12,4,Si,1,1,1900,
08/05/2023,Torino,Santa Rita,corso Siracusa 40,135000,94,2,Si,3,1,,Buono / Abitabile
17/04/2023,Torino,Aurora,via Borgo Dora 4,149000,65,2,Si,2,1,1945,Buono / Abitabile
17/04/2023,Torino,San Salvario - Dante,corso Raffaello 20,195000,85,5,Si,3,1,1887,Ottimo / Ristrutturato
17/04/2023,Torino,Vanchiglia,via Artisti 10,120000,40,0,No,2,1,1940,Ottimo / Ristrutturato
18/04/2023,Torino,Campidoglio,via Rivara 36,105000,50,2,Si,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Unione Sovietica,171000,85,1,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Giardini Reali,via Gioacchino Rossini,425000,95,5,Si,3,2,,Nuovo / In costruzione
08/05/2023,Torino,Pozzo Strada,via Brissogne,197000,80,1,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Nizza Millefonti,via Genova,171000,70,1,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Borgo Vittoria,corso Grosseto,139000,65,6,Si,2,1,,Nuovo / In costruzione
08/05/2023,Torino,Madonna di Campagna,via Giuseppe Massari,200000,100,6,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Madonna di Campagna,corso Grosseto,211000,105,2,Si,4,2,,Nuovo / In costruzione
08/05/2023,Torino,Santa Rita,via Monfalcone,234000,80,2,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Crocetta,corso Alcide De Gasperi,384000,135,2,Si,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Crocetta,via Rodolfo Montevecchio,272000,85,1,No,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Nizza Millefonti,via Caramagna,188000,80,2,No,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Lucento,via Foglizzo,220000,110,7,Si,4,1,,Nuovo / In costruzione
08/05/2023,Torino,Borgo Vittoria,via Baracca,170000,75,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Parella,via Invorio,163000,70,2,No,3,1,,Nuovo / In costruzione
17/04/2023,Torino,Quadrilatero Romano,via 4 Marzo 7,315000,103,3,No,3,1,1890,Ottimo / Ristrutturato
17/04/2023,Torino,Vanchiglia,via Artisti 10,135000,50,0,No,2,1,1940,Ottimo / Ristrutturato
17/04/2023,Torino,San Salvario - Dante,via Ormea 164,80000,35,4,Si,1,1,1970,Ottimo / Ristrutturato
17/04/2023,Torino,Santa Rita,via Buenos Aires 106,199000,86,2,Si,3,1,1970,Buono / Abitabile
17/04/2023,Torino,San Paolo,via Rossana,90000,45,3,No,2,1,,Ottimo / Ristrutturato
21/04/2023,Torino,Parella,via Servais,60000,75,0,Si,3,1,1955,Da ristrutturare
17/04/2023,Torino,Vanchiglia,via Artisti 10,109000,42,0,No,1,1,1940,Ottimo / Ristrutturato
17/04/2023,Torino,Barriera di Milano,via Courmayeur 8,29250,38,5,No,1,5,1960,Buono / Abitabile
27/04/2023,Torino,Barriera di Milano,via Gaspare Spontini 8,29000,40,3,No,2,1,1960,Da ristrutturare
18/04/2023,Torino,Borgo Vittoria,via Bibiana,102000,85,0,Si,3,2,1970,Ottimo / Ristrutturato
08/05/2023,Torino,Vanchiglietta,piazza Enrico Toti,230000,110,1,Si,4,1,,Ottimo / Ristrutturato
02/05/2023,Torino,Regio Parco,corso Taranto 15,76000,60,7,Si,2,1,1965,Buono / Abitabile
05/05/2023,Torino,Santa Rita,via San Marino 89/19,105000,63,3,Si,2,1,1963,Ottimo / Ristrutturato
08/05/2023,Torino,Pozzo Strada,via Francesco De Sanctis 51,69000,55,3,No,2,1,1940,Ottimo / Ristrutturato
07/05/2023,Torino,San Salvario - Dante,via Nizza 106,340000,140,3,Si,4,2,1912,Buono / Abitabile
17/04/2023,Torino,Barriera di Milano,via Leinì 19,290000,280,0,No,5,3,1940,Buono / Abitabile
20/04/2023,Torino,San Paolo,via Vincenzo Lancia 37,370000,110,5,No,4,2,2005,Ottimo / Ristrutturato
17/04/2023,Torino,Mirafiori Sud - Strada del Drosso,via Pramollo,140000,70,3,Si,3,1,1980,Ottimo / Ristrutturato
16/04/2023,Torino,Parella,via Valentino Carrera 109,55800,66,1,Si,2,1,,
16/04/2023,Torino,Barriera di Milano,via Renato Martorelli 46,90000,122,1,No,5,1,,
19/04/2023,Torino,Cenisia,via Valdieri 32,105000,48,2,Si,1,1,2003,Buono / Abitabile
27/04/2023,Torino,Cenisia,via Valdieri 32,119000,55,2,Si,1,1,2003,Buono / Abitabile
27/04/2023,Torino,Cenisia,via Cesana 11,149000,61,6,Si,2,1,2003,Buono / Abitabile
03/05/2023,Torino,San Paolo,via Volvera 9,99000,50,4,Si,2,1,1970,Ottimo / Ristrutturato
17/04/2023,Torino,Santa Rita,via Buenos Aires 92,255000,117,7,Si,4,1,1970,Da ristrutturare
20/04/2023,Torino,Barriera di Milano,corso Giulio Cesare 118,49900,60,3,Si,3,1,1940,Da ristrutturare
22/04/2023,Torino,Lingotto,via Madonna delle Rose 13,149000,77,0,Si,3,1,1960,Buono / Abitabile
14/04/2023,Torino,Borgo Vittoria,via Saorgio,31015,57,4,No,2,4,1953,Buono / Abitabile
15/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Pio VII 130,169000,96,4,Si,3,1,1970,Ottimo / Ristrutturato
15/04/2023,Torino,Mirafiori Nord,via Edoardo Daneo 5,142000,85,5,Si,3,1,1965,Buono / Abitabile
28/04/2023,Torino,San Paolo,via Paolo Braccini 50,340000,131,4,Si,4,2,1940,Ottimo / Ristrutturato
16/04/2023,Torino,Parella,via Giovanni Servais 112,310000,110,0,Si,4,2,1973,Ottimo / Ristrutturato
28/04/2023,Torino,Crocetta,corso Re Umberto 94,340000,134,4,Si,4,1,1964,Da ristrutturare
15/04/2023,Torino,Rebaudengo,via Nicola Porpora 26,49900,50,2,Si,2,1,1950,Da ristrutturare
29/04/2023,Torino,Vanchiglietta,corso Cadore 45,57000,36,7,Si,2,1,1970,Ottimo / Ristrutturato
17/04/2023,Torino,San Salvario - Dante,via Tommaso Valperga Caluso 25,270000,100,6,Si,3,2,,Da ristrutturare
06/05/2023,Torino,Lingotto,corso Sebastopoli 55,195000,120,0,Si,5,1,1960,Buono / Abitabile
15/04/2023,Torino,Rebaudengo,via Nicola Porpora 26,49900,50,2,Si,2,1,1950,Da ristrutturare
08/05/2023,Torino,Santa Rita,corso Siracusa 132,178000,100,3,No,4,2,1940,Ottimo / Ristrutturato
02/05/2023,Torino,Nizza Millefonti,via Ventimiglia 34,128000,73,6,Si,3,1,1965,Ottimo / Ristrutturato
28/04/2023,Torino,Lingotto,via Giordano Bruno 85,89000,50,5,Si,2,1,1960,Buono / Abitabile
19/04/2023,Torino,Lucento,via Val della Torre 25,198000,90,9,Si,3,1,2006,Ottimo / Ristrutturato
15/04/2023,Torino,Santa Rita,via Buenos Aires 96,180000,96,8,Si,4,1,1970,Buono / Abitabile
